2026-01-04 13:45:26.479 [background-preinit] INFO  org.hibernate.validator.internal.util.Version:21 - HV000001: Hibernate Validator 8.0.3.Final
2026-01-04 13:45:31.394 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator:89 - Loaded RoutePredicateFactory [RemoteAddr]
2026-01-04 13:45:31.395 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator:89 - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2026-01-04 13:45:31.395 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator:89 - Loaded RoutePredicateFactory [Weight]
2026-01-04 13:45:31.395 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator:89 - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2026-01-04 13:45:31.456 [main] INFO  org.jeecg.common.modules.redis.config.RedisConfig:77 -  --- redis config init ---，耗时: 38ms
2026-01-04 13:45:32.343 [main] INFO  c.a.c.s.gateway.scg.SentinelSCGAutoConfiguration:143 - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
2026-01-04 13:45:32.816 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver:60 - Exposing 1 endpoint beneath base path '/actuator'
2026-01-04 13:45:32.928 [main] INFO  c.a.c.s.gateway.scg.SentinelSCGAutoConfiguration:133 - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
2026-01-04 13:45:33.354 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.354 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.410 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:33.437 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.437 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.471 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:33.477 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.477 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.506 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:33.522 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.522 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.554 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:33.564 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.565 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.709 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:33.716 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.717 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.746 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:33.753 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:33.754 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:33.785 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:34.040 [main] INFO  o.s.boot.web.embedded.netty.NettyWebServer:126 - Netty started on port 9999 (http)
2026-01-04 13:45:34.742 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:34.742 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:34.778 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry:76 - nacos registry, DEFAULT_GROUP jeecg-gateway 10.200.35.96:9999 register finished
2026-01-04 13:45:35.518 [main] INFO  org.jeecg.JeecgGatewayApplication:59 - Started JeecgGatewayApplication in 12.567 seconds (process running for 13.735)
2026-01-04 13:45:35.527 [main] INFO  org.jeecg.loader.DynamicRouteLoader:98 - 初始化路由模式，dataType：database
2026-01-04 13:45:35.528 [main] INFO  org.jeecg.loader.DynamicRouteLoader:83 - 初始化路由模式，dataType：database
2026-01-04 13:45:35.541 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:35.542 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:35.558 [main] WARN  org.jeecg.loader.DynamicRouteLoader:161 - ERROR: 从Redis获取网关配置为空，请确认system服务是否启动成功！
2026-01-04 13:45:35.566 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher:145 - [Nacos Config] Listening config: dataId=jeecg-gateway-dev.yaml, group=DEFAULT_GROUP
2026-01-04 13:45:35.993 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:45:35.999 [RMI TCP Connection(8)-10.200.35.96] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:45:36.007 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:36.014 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:36.024 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:36.033 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:36.042 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:36.050 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:36.058 [RMI TCP Connection(8)-10.200.35.96] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.311 [boundedElastic-5] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:45:37.312 [boundedElastic-5] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:45:37.322 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.332 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.342 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.350 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.359 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.367 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:37.375 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:47.750 [redisContainer-1] INFO  org.jeecg.loader.DynamicRouteLoader:98 - 初始化路由模式，dataType：database
2026-01-04 13:45:47.751 [redisContainer-1] INFO  org.jeecg.loader.DynamicRouteLoader:83 - 初始化路由模式，dataType：database
2026-01-04 13:45:47.754 [redisContainer-1] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-04 13:45:47.754 [redisContainer-1] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-04 13:45:47.760 [redisContainer-1] WARN  org.jeecg.loader.DynamicRouteLoader:161 - ERROR: 从Redis获取网关配置为空，请确认system服务是否启动成功！
2026-01-04 13:45:52.861 [boundedElastic-6] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:45:52.863 [boundedElastic-6] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:45:52.893 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:52.929 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:52.992 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:53.015 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:53.057 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:53.069 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:45:53.096 [boundedElastic-6] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.821 [boundedElastic-7] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:46:12.825 [boundedElastic-7] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:46:12.842 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.856 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.866 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.876 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.883 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.890 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:12.895 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.807 [boundedElastic-4] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:46:32.808 [boundedElastic-4] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:46:32.818 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.825 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.830 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.835 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.839 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.844 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:32.850 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.838 [boundedElastic-8] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:46:52.839 [boundedElastic-8] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:46:52.847 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.852 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.858 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.862 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.867 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.875 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:46:52.882 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.806 [boundedElastic-4] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:47:12.807 [boundedElastic-4] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:47:12.813 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.818 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.823 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.828 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.835 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.840 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:12.846 [boundedElastic-4] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.800 [boundedElastic-5] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:47:32.800 [boundedElastic-5] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:47:32.807 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.813 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.818 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.823 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.827 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.831 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:32.834 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:52.859 [boundedElastic-8] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:47:52.860 [boundedElastic-8] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:47:52.971 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:53.033 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:53.111 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:53.167 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:53.228 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:53.309 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:47:53.342 [boundedElastic-8] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.821 [boundedElastic-5] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:48:12.821 [boundedElastic-5] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:48:12.828 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.836 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.842 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.850 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.857 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.864 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:12.870 [boundedElastic-5] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.810 [boundedElastic-7] INFO  c.a.c.sentinel.endpoint.SentinelHealthIndicator:92 - Find sentinel dashboard server list: [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}]
2026-01-04 13:48:32.811 [boundedElastic-7] WARN  c.a.c.sentinel.endpoint.SentinelHealthIndicator:112 - Sentinel dashboard heartbeat message can't be sent to the dashboard servers [Endpoint{protocol=HTTP, host='jeecg-boot-sentinel, port=9000}] one of them can't be connected
2026-01-04 13:48:32.821 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.831 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.839 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.851 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.859 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.871 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:32.886 [boundedElastic-7] INFO  c.a.c.s.datasource.converter.SentinelConverter:79 - converter can not convert rules because source is empty
2026-01-04 13:48:49.601 [redisContainer-2] INFO  org.jeecg.loader.DynamicRouteLoader:98 - 初始化路由模式，dataType：database
2026-01-04 13:48:49.605 [redisContainer-2] INFO  org.jeecg.loader.DynamicRouteLoader:83 - 初始化路由模式，dataType：database
2026-01-04 13:48:49.626 [redisContainer-2] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager:56 - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
